DriverCode,Grand Prix,Year,Pos,FinPos
VER,Spain,1995,16,12
KAT,Spain,1995,17,NC
INO,Spain,1995,18,NC
MAR,Spain,1995,19,14
WEN,Spain,1995,20,13
BAD,Spain,1995,21,NC
SCH,Spain,1995,22,15
MON,Spain,1995,23,NC
GAC,Spain,1995,24,NC
MOR,Spain,1995,25,11
MOR,Spain,1995,25,NC
DIN,Spain,1995,26,NC
HIL,Argentina,1996,1,1
MSC,Argentina,1996,2,NC
VIL,Argentina,1996,3,2
ALE,Argentina,1996,4,3
BER,Argentina,1996,5,NC
BAR,Argentina,1996,6,4
VER,Argentina,1996,7,6
HAK,Argentina,1996,8,NC
COU,Argentina,1996,9,7
IRV,Argentina,1996,10,5
FRE,Argentina,1996,11,NC
PAN,Argentina,1996,12,8
KAT,Argentina,1996,13,NC
MAR,Argentina,1996,14,NC
BRU,Argentina,1996,15,NC
SAL,Argentina,1996,16,NC
HER,Argentina,1996,17,9
DIN,Argentina,1996,18,NC
LAM,Argentina,1996,19,NC
ROS,Argentina,1996,20,NC
BAD,Argentina,1996,21,NC
MON,Argentina,1996,22,10
VIL,Australia,1996,1,2
HIL,Australia,1996,2,1
IRV,Australia,1996,3,3
MSC,Australia,1996,4,NC
HAK,Australia,1996,5,5
ALE,Australia,1996,6,NC
BER,Australia,1996,7,4
BAR,Australia,1996,8,NC
FRE,Australia,1996,9,8
SAL,Australia,1996,10,6
PAN,Australia,1996,11,7
VER,Australia,1996,12,NC
COU,Australia,1996,13,NC
KAT,Australia,1996,15,11
FIS,Australia,1996,16,NC
LAM,Australia,1996,17,NC
ROS,Australia,1996,18,9
BRU,Australia,1996,19,NC
DIN,Australia,1996,20,10
VIL,Belgium,1996,1,2
HIL,Belgium,1996,2,5
MSC,Belgium,1996,3,1
COU,Belgium,1996,4,NC
BER,Belgium,1996,5,6
HAK,Belgium,1996,6,3
ALE,Belgium,1996,7,4
BRU,Belgium,1996,8,NC
IRV,Belgium,1996,9,NC
BAR,Belgium,1996,10,NC
FRE,Belgium,1996,11,NC
HER,Belgium,1996,12,NC
SAL,Belgium,1996,13,7
PAN,Belgium,1996,14,NC
DIN,Belgium,1996,15,NC
VER,Belgium,1996,16,NC
KAT,Belgium,1996,17,8
ROS,Belgium,1996,18,9
LAM,Belgium,1996,19,10
HIL,Brazil,1996,1,1
BAR,Brazil,1996,2,NC
VIL,Brazil,1996,3,NC
MSC,Brazil,1996,4,3
ALE,Brazil,1996,5,2
BRU,Brazil,1996,6,12
HAK,Brazil,1996,7,4
BER,Brazil,1996,8,NC
FRE,Brazil,1996,9,NC
IRV,Brazil,1996,10,7
SAL,Brazil,1996,11,5
HER,Brazil,1996,12,NC
VER,Brazil,1996,13,NC
COU,Brazil,1996,14,NC
PAN,Brazil,1996,15,6
KAT,Brazil,1996,16,9
ROS,Brazil,1996,17,NC
LAM,Brazil,1996,18,10
BAD,Brazil,1996,19,11
MON,Brazil,1996,20,NC
MAR,Brazil,1996,21,NC
DIN,Brazil,1996,22,8
HIL,Canada,1996,1,1
VIL,Canada,1996,2,2
MSC,Canada,1996,3,NC
ALE,Canada,1996,4,3
IRV,Canada,1996,5,NC
HAK,Canada,1996,6,5
BER,Canada,1996,7,NC
BAR,Canada,1996,8,NC
BRU,Canada,1996,9,6
COU,Canada,1996,10,4
PAN,Canada,1996,11,NC
FRE,Canada,1996,12,NC
VER,Canada,1996,13,NC
SAL,Canada,1996,14,NC
HER,Canada,1996,15,7
FIS,Canada,1996,16,8
KAT,Canada,1996,17,NC
DIN,Canada,1996,18,NC
LAM,Canada,1996,19,NC
BAD,Canada,1996,20,NC
ROS,Canada,1996,21,NC
MON,Canada,1996,22,NC
HIL,Europe,1996,1,4
VIL,Europe,1996,2,1
MSC,Europe,1996,3,2
ALE,Europe,1996,4,NC
BAR,Europe,1996,5,5
COU,Europe,1996,6,3
IRV,Europe,1996,7,NC
BER,Europe,1996,8,9
HAK,Europe,1996,9,8
FRE,Europe,1996,10,NC
BRU,Europe,1996,11,6
HER,Europe,1996,12,7
VER,Europe,1996,13,NC
PAN,Europe,1996,15,NC
DIN,Europe,1996,17,10
FIS,Europe,1996,18,13
LAM,Europe,1996,19,12
ROS,Europe,1996,20,11
MSC,France,1996,1,NC
HIL,France,1996,2,1
ALE,France,1996,3,3
BER,France,1996,4,4
HAK,France,1996,5,5
VIL,France,1996,6,2
COU,France,1996,7,6
BRU,France,1996,8,8
PAN,France,1996,9,7
BAR,France,1996,10,9
DIN,France,1996,11,NC
FRE,France,1996,12,NC
SAL,France,1996,13,10
KAT,France,1996,14,NC
VER,France,1996,15,NC
FIS,France,1996,17,NC
LAM,France,1996,18,12
ROS,France,1996,19,11
BAD,France,1996,20,NC
MON,France,1996,21,NC
IRV,France,1996,22,NC
HIL,Germany,1996,1,1
BER,Germany,1996,2,13
MSC,Germany,1996,3,4
HAK,Germany,1996,4,NC
ALE,Germany,1996,5,2
VIL,Germany,1996,6,3
COU,Germany,1996,7,5
IRV,Germany,1996,8,NC
BAR,Germany,1996,9,6
BRU,Germany,1996,10,10
DIN,Germany,1996,11,NC
PAN,Germany,1996,12,7
FRE,Germany,1996,13,8
HER,Germany,1996,14,NC
SAL,Germany,1996,15,9
KAT,Germany,1996,16,NC
VER,Germany,1996,17,NC
LAM,Germany,1996,18,12
ROS,Germany,1996,19,11
HIL,Great Britain,1996,1,NC
VIL,Great Britain,1996,2,1
MSC,Great Britain,1996,3,NC
HAK,Great Britain,1996,4,3
ALE,Great Britain,1996,5,NC
BAR,Great Britain,1996,6,4
BER,Great Britain,1996,7,2
BRU,Great Britain,1996,8,6
COU,Great Britain,1996,9,5
IRV,Great Britain,1996,10,NC
FRE,Great Britain,1996,11,8
KAT,Great Britain,1996,12,NC
HER,Great Britain,1996,13,9
SAL,Great Britain,1996,14,7
VER,Great Britain,1996,15,10
PAN,Great Britain,1996,16,NC
DIN,Great Britain,1996,17,NC
FIS,Great Britain,1996,18,11
LAM,Great Britain,1996,19,NC
ROS,Great Britain,1996,20,NC
MSC,Hungary,1996,1,9
HIL,Hungary,1996,2,2
VIL,Hungary,1996,3,1
IRV,Hungary,1996,4,NC
ALE,Hungary,1996,5,3
BER,Hungary,1996,6,NC
HAK,Hungary,1996,7,4
HER,Hungary,1996,8,NC
COU,Hungary,1996,9,NC
FRE,Hungary,1996,10,NC
PAN,Hungary,1996,11,5
BRU,Hungary,1996,12,NC
BAR,Hungary,1996,13,6
KAT,Hungary,1996,14,7
DIN,Hungary,1996,15,NC
SAL,Hungary,1996,16,NC
VER,Hungary,1996,17,NC
ROS,Hungary,1996,18,8
LAM,Hungary,1996,19,NC
LAV,Hungary,1996,20,10
HIL,Italy,1996,1,NC
VIL,Italy,1996,2,7
MSC,Italy,1996,3,1
HAK,Italy,1996,4,3
COU,Italy,1996,5,NC
ALE,Italy,1996,6,2
IRV,Italy,1996,7,NC
BER,Italy,1996,8,NC
BRU,Italy,1996,9,4
BAR,Italy,1996,10,5
PAN,Italy,1996,11,NC
HER,Italy,1996,12,9
FRE,Italy,1996,13,NC
DIN,Italy,1996,14,6
VER,Italy,1996,15,8
KAT,Italy,1996,16,10
SAL,Italy,1996,17,NC
LAM,Italy,1996,18,NC
ROS,Italy,1996,19,NC
LAV,Italy,1996,20,NC
VIL,Japan,1996,1,NC
HIL,Japan,1996,2,1
MSC,Japan,1996,3,2
BER,Japan,1996,4,4
HAK,Japan,1996,5,3
IRV,Japan,1996,6,NC
FRE,Japan,1996,7,6
COU,Japan,1996,8,8
ALE,Japan,1996,9,NC
BRU,Japan,1996,10,5
BAR,Japan,1996,11,9
PAN,Japan,1996,12,7
HER,Japan,1996,13,10
KAT,Japan,1996,14,NC
SAL,Japan,1996,15,NC
DIN,Japan,1996,16,NC
VER,Japan,1996,17,11
LAM,Japan,1996,18,12
ROS,Japan,1996,19,13
MSC,Monaco,1996,1,NC
HIL,Monaco,1996,2,NC
ALE,Monaco,1996,3,NC
BER,Monaco,1996,4,NC
COU,Monaco,1996,5,2
BAR,Monaco,1996,6,NC
IRV,Monaco,1996,7,7
HAK,Monaco,1996,8,6
FRE,Monaco,1996,9,4
VIL,Monaco,1996,10,NC
SAL,Monaco,1996,11,5
VER,Monaco,1996,12,NC
HER,Monaco,1996,13,3
PAN,Monaco,1996,14,1
KAT,Monaco,1996,15,NC
BRU,Monaco,1996,16,NC
DIN,Monaco,1996,17,NC
FIS,Monaco,1996,18,NC
LAM,Monaco,1996,19,NC
ROS,Monaco,1996,20,NC
BAD,Monaco,1996,21,NC
HIL,Portugal,1996,1,2
VIL,Portugal,1996,2,1
ALE,Portugal,1996,3,4
MSC,Portugal,1996,4,3
BER,Portugal,1996,5,6
IRV,Portugal,1996,6,5
HAK,Portugal,1996,7,NC
COU,Portugal,1996,8,13
BAR,Portugal,1996,9,NC
BRU,Portugal,1996,10,9
FRE,Portugal,1996,11,7
HER,Portugal,1996,12,8
SAL,Portugal,1996,13,11
KAT,Portugal,1996,14,12
PAN,Portugal,1996,15,10
VER,Portugal,1996,16,NC
ROS,Portugal,1996,17,14
DIN,Portugal,1996,18,NC
LAM,Portugal,1996,19,16
LAV,Portugal,1996,20,15
MSC,San Marino,1996,1,2
HIL,San Marino,1996,2,1
VIL,San Marino,1996,3,11
COU,San Marino,1996,4,NC
ALE,San Marino,1996,5,6
IRV,San Marino,1996,6,4
BER,San Marino,1996,7,3
SAL,San Marino,1996,8,NC
BAR,San Marino,1996,9,5
FRE,San Marino,1996,10,NC
HAK,San Marino,1996,11,8
BRU,San Marino,1996,12,NC
PAN,San Marino,1996,13,NC
VER,San Marino,1996,14,NC
HER,San Marino,1996,15,NC
KAT,San Marino,1996,16,NC
DIN,San Marino,1996,17,7
LAM,San Marino,1996,18,9
FIS,San Marino,1996,19,NC
ROS,San Marino,1996,20,NC
BAD,San Marino,1996,21,10
HIL,Spain,1996,1,NC
VIL,Spain,1996,2,3
MSC,Spain,1996,3,1
ALE,Spain,1996,4,2
BER,Spain,1996,5,NC
IRV,Spain,1996,6,NC
BAR,Spain,1996,7,NC
PAN,Spain,1996,8,NC
HER,Spain,1996,9,NC
HAK,Spain,1996,10,5
FRE,Spain,1996,11,4
SAL,Spain,1996,12,DQ
VER,Spain,1996,13,NC
COU,Spain,1996,14,NC
BRU,Spain,1996,15,NC
KAT,Spain,1996,16,NC
DIN,Spain,1996,17,6
LAM,Spain,1996,18,NC
FIS,Spain,1996,19,NC
ROS,Spain,1996,20,NC
VIL,Argentina,1997,1,1
FRE,Argentina,1997,2,NC
PAN,Argentina,1997,3,NC
MSC,Argentina,1997,4,NC
BAR,Argentina,1997,5,NC
RSC,Argentina,1997,6,3
IRV,Argentina,1997,7,2
HER,Argentina,1997,8,4
FIS,Argentina,1997,9,NC
COU,Argentina,1997,10,NC
ALE,Argentina,1997,11,7
BER,Argentina,1997,12,6
HIL,Argentina,1997,13,NC
LAR,Argentina,1997,14,NC
MAG,Argentina,1997,15,10
VER,Argentina,1997,16,NC
HAK,Argentina,1997,17,5
TRU,Argentina,1997,18,9
SAL,Argentina,1997,19,8
NAK,Argentina,1997,20,NC
KAT,Argentina,1997,21,NC
DIN,Argentina,1997,22,NC
VIL,Australia,1997,1,NC
FRE,Australia,1997,2,8
MSC,Australia,1997,3,2
COU,Australia,1997,4,1
IRV,Australia,1997,5,NC
HAK,Australia,1997,6,3
HER,Australia,1997,7,NC
ALE,Australia,1997,8,NC
PAN,Australia,1997,9,5
BER,Australia,1997,10,4
BAR,Australia,1997,11,NC
RSC,Australia,1997,12,NC
LAR,Australia,1997,13,6
FIS,Australia,1997,14,NC
KAT,Australia,1997,15,NC
NAK,Australia,1997,16,7
TRU,Australia,1997,17,9
SAL,Australia,1997,18,NC
MAG,Australia,1997,19,NC
HIL,Australia,1997,20,NC
VER,Australia,1997,21,NC
DIN,Australia,1997,22,10
VIL,Austria,1997,1,1
HAK,Austria,1997,2,NC
TRU,Austria,1997,3,NC
FRE,Austria,1997,4,3
BAR,Austria,1997,5,14
MAG,Austria,1997,6,NC
HIL,Austria,1997,7,7
IRV,Austria,1997,8,NC
MSC,Austria,1997,9,6
COU,Austria,1997,10,2
RSC,Austria,1997,11,5
HER,Austria,1997,12,8
MOR,Austria,1997,13,9
FIS,Austria,1997,14,4
ALE,Austria,1997,15,NC
NAK,Austria,1997,16,NC
DIN,Austria,1997,17,13
BER,Austria,1997,18,10
KAT,Austria,1997,19,11
VER,Austria,1997,20,12
SAL,Austria,1997,21,NC
VIL,Belgium,1997,1,5
ALE,Belgium,1997,2,8
MSC,Belgium,1997,3,1
FIS,Belgium,1997,4,2
RSC,Belgium,1997,6,NC
FRE,Belgium,1997,7,3
DIN,Belgium,1997,8,7
HIL,Belgium,1997,9,13
COU,Belgium,1997,10,NC
TRU,Belgium,1997,11,15
HER,Belgium,1997,12,4
BAR,Belgium,1997,13,NC
MOR,Belgium,1997,14,9
BER,Belgium,1997,15,6
NAK,Belgium,1997,16,NC
IRV,Belgium,1997,17,10
MAG,Belgium,1997,18,12
SAL,Belgium,1997,19,11
KAT,Belgium,1997,20,14
VER,Belgium,1997,21,NC
MAR,Belgium,1997,22,NC
VIL,Brazil,1997,1,1
MSC,Brazil,1997,2,5
BER,Brazil,1997,3,2
HAK,Brazil,1997,4,4
PAN,Brazil,1997,5,3
ALE,Brazil,1997,6,6
FIS,Brazil,1997,7,8
FRE,Brazil,1997,8,9
HIL,Brazil,1997,9,17
RSC,Brazil,1997,10,NC
BAR,Brazil,1997,11,NC
COU,Brazil,1997,12,10
HER,Brazil,1997,13,7
IRV,Brazil,1997,14,16
NAK,Brazil,1997,15,14
DIN,Brazil,1997,16,NC
TRU,Brazil,1997,17,12
KAT,Brazil,1997,18,18
LAR,Brazil,1997,19,11
VER,Brazil,1997,21,15
SAL,Brazil,1997,22,13
MSC,Canada,1997,1,1
VIL,Canada,1997,2,NC
BAR,Canada,1997,3,NC
FRE,Canada,1997,4,4
COU,Canada,1997,5,7
FIS,Canada,1997,6,3
RSC,Canada,1997,7,NC
ALE,Canada,1997,8,2
HAK,Canada,1997,9,NC
PAN,Canada,1997,10,11
WUR,Canada,1997,11,NC
IRV,Canada,1997,12,NC
HER,Canada,1997,13,5
VER,Canada,1997,14,NC
HIL,Canada,1997,15,9
DIN,Canada,1997,16,8
SAL,Canada,1997,17,NC
MOR,Canada,1997,18,10
NAK,Canada,1997,19,6
TRU,Canada,1997,20,NC
MAG,Canada,1997,21,NC
KAT,Canada,1997,22,NC
VIL,Europe,1997,1,3
MSC,Europe,1997,2,NC
FRE,Europe,1997,3,6
HIL,Europe,1997,4,NC
HAK,Europe,1997,5,1
COU,Europe,1997,6,2
IRV,Europe,1997,7,5
BER,Europe,1997,8,4
PAN,Europe,1997,9,7
ALE,Europe,1997,10,13
MAG,Europe,1997,11,9
BAR,Europe,1997,12,NC
DIN,Europe,1997,13,NC
HER,Europe,1997,14,8
NAK,Europe,1997,15,10
RSC,Europe,1997,16,NC
FIS,Europe,1997,17,11
FON,Europe,1997,18,14
KAT,Europe,1997,19,17
MAR,Europe,1997,20,15
SAL,Europe,1997,21,12
VER,Europe,1997,22,16
MSC,France,1997,1,1
FRE,France,1997,2,2
RSC,France,1997,3,6
VIL,France,1997,4,4
IRV,France,1997,5,3
TRU,France,1997,6,10
WUR,France,1997,7,NC
ALE,France,1997,8,5
COU,France,1997,9,7
HAK,France,1997,10,NC
FIS,France,1997,11,9
NAK,France,1997,12,NC
BAR,France,1997,13,NC
HER,France,1997,14,8
MAG,France,1997,15,NC
DIN,France,1997,16,NC
HIL,France,1997,17,12
VER,France,1997,18,NC
SAL,France,1997,19,NC
FON,France,1997,20,NC
KAT,France,1997,21,11
MAR,France,1997,22,NC
BER,Germany,1997,1,1
FIS,Germany,1997,2,11
HAK,Germany,1997,3,3
MSC,Germany,1997,4,2
FRE,Germany,1997,5,NC
ALE,Germany,1997,6,6
RSC,Germany,1997,7,5
COU,Germany,1997,8,NC
VIL,Germany,1997,9,NC
IRV,Germany,1997,10,NC
TRU,Germany,1997,11,4
BAR,Germany,1997,12,NC
HIL,Germany,1997,13,8
HER,Germany,1997,14,NC
MAG,Germany,1997,15,NC
DIN,Germany,1997,16,NC
NAK,Germany,1997,17,7
FON,Germany,1997,18,9
SAL,Germany,1997,19,NC
VER,Germany,1997,20,10
KAT,Germany,1997,22,NC
VIL,Great Britain,1997,1,1
FRE,Great Britain,1997,2,NC
HAK,Great Britain,1997,3,NC
MSC,Great Britain,1997,4,NC
RSC,Great Britain,1997,5,5
COU,Great Britain,1997,6,4
IRV,Great Britain,1997,7,NC
WUR,Great Britain,1997,8,3
HER,Great Britain,1997,9,NC
FIS,Great Britain,1997,10,7
ALE,Great Britain,1997,11,2
HIL,Great Britain,1997,12,6
TRU,Great Britain,1997,13,8
NAK,Great Britain,1997,14,11
MAG,Great Britain,1997,15,NC
DIN,Great Britain,1997,16,NC
SAL,Great Britain,1997,17,NC
KAT,Great Britain,1997,18,NC
VER,Great Britain,1997,19,NC
MAR,Great Britain,1997,20,10
BAR,Great Britain,1997,21,NC
FON,Great Britain,1997,22,9
MSC,Hungary,1997,1,4
VIL,Hungary,1997,2,1
HIL,Hungary,1997,3,2
HAK,Hungary,1997,4,NC
IRV,Hungary,1997,5,9
FRE,Hungary,1997,6,NC
BER,Hungary,1997,7,8
COU,Hungary,1997,8,NC
ALE,Hungary,1997,9,11
HER,Hungary,1997,10,3
BAR,Hungary,1997,11,NC
TRU,Hungary,1997,12,7
FIS,Hungary,1997,13,NC
RSC,Hungary,1997,14,5
MOR,Hungary,1997,15,NC
NAK,Hungary,1997,16,6
MAG,Hungary,1997,17,NC
VER,Hungary,1997,18,NC
DIN,Hungary,1997,19,NC
KAT,Hungary,1997,20,10
SAL,Hungary,1997,21,13
MAR,Hungary,1997,22,12
ALE,Italy,1997,1,2
FRE,Italy,1997,2,3
FIS,Italy,1997,3,4
VIL,Italy,1997,4,5
HAK,Italy,1997,5,9
COU,Italy,1997,6,1
BER,Italy,1997,7,7
RSC,Italy,1997,8,NC
MSC,Italy,1997,9,6
IRV,Italy,1997,10,8
BAR,Italy,1997,11,13
HER,Italy,1997,12,NC
MAG,Italy,1997,13,NC
HIL,Italy,1997,14,NC
NAK,Italy,1997,15,11
TRU,Italy,1997,16,10
DIN,Italy,1997,17,NC
MOR,Italy,1997,18,12
SAL,Italy,1997,19,NC
VER,Italy,1997,20,NC
KAT,Italy,1997,21,NC
MAR,Italy,1997,22,14
MSC,Japan,1997,2,1
IRV,Japan,1997,3,3
HAK,Japan,1997,4,4
BER,Japan,1997,5,8
FRE,Japan,1997,6,2
ALE,Japan,1997,7,5
HER,Japan,1997,8,6
FIS,Japan,1997,9,7
PAN,Japan,1997,10,NC
COU,Japan,1997,11,10
BAR,Japan,1997,12,NC
RSC,Japan,1997,13,9
MAG,Japan,1997,14,NC
NAK,Japan,1997,15,NC
DIN,Japan,1997,16,13
HIL,Japan,1997,17,12
KAT,Japan,1997,19,NC
MAR,Japan,1997,20,NC
VER,Japan,1997,21,14
SAL,Japan,1997,22,NC
HAK,Luxembourg,1997,1,NC
VIL,Luxembourg,1997,2,1
FRE,Luxembourg,1997,3,3
FIS,Luxembourg,1997,4,NC
MSC,Luxembourg,1997,5,NC
COU,Luxembourg,1997,6,NC
BER,Luxembourg,1997,7,4
RSC,Luxembourg,1997,8,NC
BAR,Luxembourg,1997,9,NC
ALE,Luxembourg,1997,10,2
PAN,Luxembourg,1997,11,6
MAG,Luxembourg,1997,12,NC
HIL,Luxembourg,1997,13,8
IRV,Luxembourg,1997,14,NC
DIN,Luxembourg,1997,15,5
HER,Luxembourg,1997,16,7
NAK,Luxembourg,1997,17,NC
MAR,Luxembourg,1997,18,NC
MOR,Luxembourg,1997,19,9
SAL,Luxembourg,1997,20,10
VER,Luxembourg,1997,21,NC
KAT,Luxembourg,1997,22,NC
FRE,Monaco,1997,1,NC
MSC,Monaco,1997,2,1
VIL,Monaco,1997,3,NC
FIS,Monaco,1997,4,6
COU,Monaco,1997,5,NC
RSC,Monaco,1997,6,NC
HER,Monaco,1997,7,NC
HAK,Monaco,1997,8,NC
ALE,Monaco,1997,9,NC
BAR,Monaco,1997,10,2
LAR,Monaco,1997,11,NC
PAN,Monaco,1997,12,4
HIL,Monaco,1997,13,NC
SAL,Monaco,1997,14,5
IRV,Monaco,1997,15,3
DIN,Monaco,1997,16,NC
BER,Monaco,1997,17,9
TRU,Monaco,1997,18,NC
MAG,Monaco,1997,19,7
KAT,Monaco,1997,20,10
NAK,Monaco,1997,21,NC
VER,Monaco,1997,22,8
VIL,San Marino,1997,1,NC
FRE,San Marino,1997,2,1
MSC,San Marino,1997,3,2
PAN,San Marino,1997,4,8
RSC,San Marino,1997,5,NC
FIS,San Marino,1997,6,4
HER,San Marino,1997,7,NC
HAK,San Marino,1997,8,6
IRV,San Marino,1997,9,3
COU,San Marino,1997,10,NC
BER,San Marino,1997,11,NC
LAR,San Marino,1997,12,7
BAR,San Marino,1997,13,NC
ALE,San Marino,1997,14,5
HIL,San Marino,1997,15,NC
MAG,San Marino,1997,16,NC
DIN,San Marino,1997,17,NC
NAK,San Marino,1997,18,NC
SAL,San Marino,1997,19,9
TRU,San Marino,1997,20,NC
VER,San Marino,1997,21,10
KAT,San Marino,1997,22,11
VIL,Spain,1997,1,1
FRE,Spain,1997,2,8
COU,Spain,1997,3,6
ALE,Spain,1997,4,3
HAK,Spain,1997,5,7
BER,Spain,1997,6,10
MSC,Spain,1997,7,4
FIS,Spain,1997,8,9
RSC,Spain,1997,9,NC
HER,Spain,1997,10,5
IRV,Spain,1997,11,12
PAN,Spain,1997,12,2
MOR,Spain,1997,13,14
SAL,Spain,1997,14,NC
HIL,Spain,1997,15,NC
NAK,Spain,1997,16,NC
BAR,Spain,1997,17,NC
TRU,Spain,1997,18,15
VER,Spain,1997,19,11
KAT,Spain,1997,20,NC
DIN,Spain,1997,21,NC
MAG,Spain,1997,22,13
COU,Argentina,1998,1,6
MSC,Argentina,1998,2,1
HAK,Argentina,1998,3,2
IRV,Argentina,1998,4,3
RSC,Argentina,1998,5,NC
FRE,Argentina,1998,6,9
VIL,Argentina,1998,7,NC
WUR,Argentina,1998,8,4
HIL,Argentina,1998,9,8
FIS,Argentina,1998,10,7
ALE,Argentina,1998,11,5
HER,Argentina,1998,12,NC
TAK,Argentina,1998,13,12
BAR,Argentina,1998,14,10
PAN,Argentina,1998,15,15
TRU,Argentina,1998,16,11
SAL,Argentina,1998,17,NC
DIN,Argentina,1998,18,NC
NAK,Argentina,1998,19,13
TUE,Argentina,1998,20,NC
ROS,Argentina,1998,21,14
MAG,Argentina,1998,22,NC
HAK,Australia,1998,1,1
COU,Australia,1998,2,2
MSC,Australia,1998,3,NC
VIL,Australia,1998,4,5
HER,Australia,1998,5,6
FRE,Australia,1998,6,3
FIS,Australia,1998,7,NC
IRV,Australia,1998,8,4
RSC,Australia,1998,9,NC
HIL,Australia,1998,10,8
WUR,Australia,1998,11,7
ALE,Australia,1998,12,NC
TAK,Australia,1998,13,NC
BAR,Australia,1998,14,NC
TRU,Australia,1998,15,NC
SAL,Australia,1998,16,NC
TUE,Australia,1998,17,NC
MAG,Australia,1998,18,NC
ROS,Australia,1998,19,NC
DIN,Australia,1998,20,NC
PAN,Australia,1998,21,9
NAK,Australia,1998,22,NC
FIS,Austria,1998,1,NC
ALE,Austria,1998,2,NC
HAK,Austria,1998,3,1
MSC,Austria,1998,4,3
BAR,Austria,1998,5,NC
SAL,Austria,1998,6,NC
FRE,Austria,1998,7,NC
IRV,Austria,1998,8,4
RSC,Austria,1998,9,5
PAN,Austria,1998,10,NC
VIL,Austria,1998,11,6
VER,Austria,1998,12,NC
DIN,Austria,1998,13,NC
COU,Austria,1998,14,2
HIL,Austria,1998,15,7
TRU,Austria,1998,16,10
WUR,Austria,1998,17,9
HER,Austria,1998,18,8
TUE,Austria,1998,19,NC
TAK,Austria,1998,20,NC
NAK,Austria,1998,21,11
ROS,Austria,1998,22,12
HAK,Belgium,1998,1,NC
COU,Belgium,1998,2,7
HIL,Belgium,1998,3,1
MSC,Belgium,1998,4,NC
IRV,Belgium,1998,5,NC
VIL,Belgium,1998,6,NC
FIS,Belgium,1998,7,NC
RSC,Belgium,1998,8,2
FRE,Belgium,1998,9,4
ALE,Belgium,1998,10,3
WUR,Belgium,1998,11,NC
HER,Belgium,1998,12,NC
TRU,Belgium,1998,13,6
DIN,Belgium,1998,16,5
VER,Belgium,1998,17,NC
TAK,Belgium,1998,19,NC
NAK,Belgium,1998,21,8
TUE,Belgium,1998,22,NC
HAK,Brazil,1998,1,1
COU,Brazil,1998,2,2
FRE,Brazil,1998,3,5
MSC,Brazil,1998,4,3
WUR,Brazil,1998,5,4
IRV,Brazil,1998,6,8
FIS,Brazil,1998,7,6
RSC,Brazil,1998,8,NC
PAN,Brazil,1998,9,NC
VIL,Brazil,1998,10,7
TRU,Brazil,1998,12,NC
BAR,Brazil,1998,13,NC
HER,Brazil,1998,14,11
ALE,Brazil,1998,15,9
MAG,Brazil,1998,16,10
TAK,Brazil,1998,17,NC
NAK,Brazil,1998,18,NC
TUE,Brazil,1998,19,NC
SAL,Brazil,1998,20,NC
ROS,Brazil,1998,21,NC
DIN,Brazil,1998,22,NC
COU,Canada,1998,1,NC
HAK,Canada,1998,2,NC
MSC,Canada,1998,3,1
FIS,Canada,1998,4,2
RSC,Canada,1998,5,NC
VIL,Canada,1998,6,10
FRE,Canada,1998,7,NC
IRV,Canada,1998,8,3
ALE,Canada,1998,9,NC
HIL,Canada,1998,10,NC
WUR,Canada,1998,11,4
HER,Canada,1998,12,NC
BAR,Canada,1998,13,5
TRU,Canada,1998,14,NC
PAN,Canada,1998,15,NC
TAK,Canada,1998,16,NC
SAL,Canada,1998,17,NC
NAK,Canada,1998,18,7
DIN,Canada,1998,19,9
MAG,Canada,1998,20,6
TUE,Canada,1998,21,NC
ROS,Canada,1998,22,8
HAK,France,1998,1,3
MSC,France,1998,2,1
COU,France,1998,3,6
IRV,France,1998,4,2
VIL,France,1998,5,4
RSC,France,1998,6,16
HIL,France,1998,7,NC
FRE,France,1998,8,15
FIS,France,1998,9,9
WUR,France,1998,10,5
ALE,France,1998,11,7
TRU,France,1998,12,NC
HER,France,1998,13,8
BAR,France,1998,14,10
VER,France,1998,15,12
PAN,France,1998,16,11
DIN,France,1998,17,14
ROS,France,1998,18,NC
SAL,France,1998,19,13
TAK,France,1998,20,NC
NAK,France,1998,21,17
TUE,France,1998,22,NC
HAK,Germany,1998,1,1
COU,Germany,1998,2,2
VIL,Germany,1998,3,3
RSC,Germany,1998,4,6
HIL,Germany,1998,5,4
IRV,Germany,1998,6,8
WUR,Germany,1998,7,11
FIS,Germany,1998,8,7
MSC,Germany,1998,9,5
FRE,Germany,1998,10,9
ALE,Germany,1998,11,10
HER,Germany,1998,12,NC
BAR,Germany,1998,13,NC
TRU,Germany,1998,14,12
TAK,Germany,1998,15,13
PAN,Germany,1998,16,15
SAL,Germany,1998,17,14
DIN,Germany,1998,18,NC
VER,Germany,1998,19,NC
NAK,Germany,1998,20,NC
TUE,Germany,1998,21,16
HAK,Great Britain,1998,1,2
MSC,Great Britain,1998,2,1
VIL,Great Britain,1998,3,7
COU,Great Britain,1998,4,NC
IRV,Great Britain,1998,5,3
FRE,Great Britain,1998,6,NC
HIL,Great Britain,1998,7,NC
ALE,Great Britain,1998,8,NC
HER,Great Britain,1998,9,NC
FIS,Great Britain,1998,10,5
WUR,Great Britain,1998,11,4
DIN,Great Britain,1998,12,NC
SAL,Great Britain,1998,13,NC
TRU,Great Britain,1998,14,NC
VER,Great Britain,1998,15,NC
BAR,Great Britain,1998,16,NC
TAK,Great Britain,1998,17,9
